haulID,survey,species,code,fishlength,fishnumber,densityabundance,densitybiomass,ship,year,haulno
GNSIntOT3/DAN2/2011/8,GNSIntOT3,Ammodytidae,125516,18,43,677.0819559,12.14785331,DAN2,2011,8
GNSIntOT3/DAN2/2011/8,GNSIntOT3,Ammodytidae,125516,20,61,960.5116118,23.71172058,DAN2,2011,8
GNSIntOT3/DAN2/2011/8,GNSIntOT3,Ammodytidae,125516,27,8,125.968736,7.750955126,DAN2,2011,8
GNSIntOT3/DAN2/2011/8,GNSIntOT3,Ammodytidae,125516,23,46,724.3202319,27.33967653,DAN2,2011,8
GNSIntOT3/DAN2/2011/8,GNSIntOT3,Ammodytidae,125516,17,58,913.2733359,13.78572052,DAN2,2011,8
GNSIntOT3/DAN2/2011/8,GNSIntOT3,Ammodytidae,125516,24,34,535.3671279,23.00278009,DAN2,2011,8
GNSIntOT3/DAN2/2011/8,GNSIntOT3,Ammodytidae,125516,22,69,1086.480348,35.82380098,DAN2,2011,8
GNSIntOT3/DAN2/2011/8,GNSIntOT3,Ammodytidae,125516,26,23,362.1601159,19.86005668,DAN2,2011,8
GNSIntOT3/DAN2/2011/8,GNSIntOT3,Ammodytidae,125516,25,11,173.207012,8.427693221,DAN2,2011,8
GNSIntOT3/DAN2/2011/8,GNSIntOT3,Ammodytidae,125516,14,2,31.49218399,0.264926911,DAN2,2011,8
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,16,18,290.1563803,3.647667358,DAN2,2011,9
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,14,1,16.11979891,0.135607252,DAN2,2011,9
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,20,6,96.71879345,2.387653597,DAN2,2011,9
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,18,31,499.7137661,8.965605234,DAN2,2011,9
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,25,4,64.47919563,3.137349197,DAN2,2011,9
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,27,1,16.11979891,0.99186387,DAN2,2011,9
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,15,5,80.59899454,0.834254671,DAN2,2011,9
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,17,36,580.3127607,8.759731857,DAN2,2011,9
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,23,1,16.11979891,0.608446469,DAN2,2011,9
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,24,5,80.59899454,3.463045918,DAN2,2011,9
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,19,12,193.4375869,4.087690166,DAN2,2011,9
GNSIntOT3/DAN2/2011/9,GNSIntOT3,Ammodytidae,125516,21,2,32.23959782,0.922904504,DAN2,2011,9
GNSIntOT3/DANS/2011/9,GNSIntOT3,Ammodytidae,125516,20,1,15.01733181,0.370726154,DANS,2011,9
GNSIntOT3/DANS/2011/9,GNSIntOT3,Ammodytidae,125516,17,2,30.03466363,0.453368627,DANS,2011,9
GNSIntOT3/DANS/2011/9,GNSIntOT3,Ammodytidae,125516,21,5,75.08665907,2.149462789,DANS,2011,9
GNSIntOT3/DANS/2011/9,GNSIntOT3,Ammodytidae,125516,22,11,165.19065,5.44672251,DANS,2011,9
GNSIntOT3/DANS/2011/9,GNSIntOT3,Ammodytidae,125516,25,2,30.03466363,1.46138963,DANS,2011,9
GNSIntOT3/DANS/2011/9,GNSIntOT3,Ammodytidae,125516,28,1,15.01733181,1.032550414,DANS,2011,9
GNSIntOT3/DANS/2011/9,GNSIntOT3,Ammodytidae,125516,23,4,60.06932726,2.267334121,DANS,2011,9
GNSIntOT3/DANS/2011/9,GNSIntOT3,Ammodytidae,125516,24,3,45.05199544,1.935720536,DANS,2011,9
GNSIntOT3/DANS/2011/9,GNSIntOT3,Ammodytidae,125516,19,1,15.01733181,0.3173437,DANS,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,21,29,334.5716329,9.577590536,END,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,24,8,92.29562288,3.965607536,END,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,27,3,34.61085858,2.129633275,END,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,23,10,115.3695286,4.354656207,END,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,16,3,34.61085858,0.435106403,END,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,22,21,242.2760101,7.988407322,END,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,18,5,57.6847643,1.034950125,END,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,19,10,115.3695286,2.437969244,END,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,20,16,184.5912458,4.556921526,END,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,29,3,34.61085858,2.649070985,END,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,25,8,92.29562288,4.490806616,END,2011,9
GNSIntOT3/END/2011/9,GNSIntOT3,Ammodytidae,125516,28,3,34.61085858,2.3797474,END,2011,9
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,25,19,282.5289633,13.74694593,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,19,391,5814.148666,122.8636001,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,13,11,163.5693998,1.101900802,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,17,108,1605.954107,24.24163022,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,24,29,431.2284177,18.52831813,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,18,394,5858.758502,105.1148066,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,23,38,565.0579266,21.32827478,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,14,27,401.4885268,3.377508379,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,16,32,475.838254,5.981945545,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,27,10,148.6994544,9.149594057,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,26,10,148.6994544,8.154347933,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,15,4,59.47978175,0.615656386,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,20,153,2275.101652,56.16441695,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,12,11,163.5693998,0.867422769,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,22,48,713.757381,23.53425206,DAN2,2011,10
GNSIntOT3/DAN2/2011/10,GNSIntOT3,Ammodytidae,125516,21,162,2408.931161,68.95909281,DAN2,2011,10
GNSIntOT3/END/2011/11,GNSIntOT3,Ammodytidae,125516,17,2,29.96703626,0.452347803,END,2011,11
GNSIntOT3/END/2011/11,GNSIntOT3,Ammodytidae,125516,21,1,14.98351813,0.428924593,END,2011,11
GNSIntOT3/END/2011/11,GNSIntOT3,Ammodytidae,125516,20,1,14.98351813,0.369891411,END,2011,11
GNSIntOT3/END/2011/11,GNSIntOT3,Ammodytidae,125516,19,3,44.95055439,0.949887465,END,2011,11
GNSIntOT3/END/2011/11,GNSIntOT3,Ammodytidae,125516,23,4,59.93407252,2.262228892,END,2011,11
GNSIntOT3/END/2011/11,GNSIntOT3,Ammodytidae,125516,28,1,14.98351813,1.030225478,END,2011,11
GNSIntOT3/END/2011/11,GNSIntOT3,Ammodytidae,125516,18,5,74.91759065,1.344132558,END,2011,11
GNSIntOT3/END/2011/11,GNSIntOT3,Ammodytidae,125516,26,1,14.98351813,0.821662868,END,2011,11
GNSIntOT3/END/2011/11,GNSIntOT3,Ammodytidae,125516,22,3,44.95055439,1.482125026,END,2011,11
GNSIntOT3/END/2011/11,GNSIntOT3,Ammodytidae,125516,25,3,44.95055439,2.187148651,END,2011,11
GNSIntOT3/END/2011/11,GNSIntOT3,Ammodytidae,125516,24,4,59.93407252,2.57514931,END,2011,11
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,27,1,21.76883666,1.339453594,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,23,23,500.6832432,18.89843375,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,26,1,21.76883666,1.193754671,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,31,1,21.76883666,2.043077981,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,17,5,108.8441833,1.642986204,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,20,15,326.5325499,8.06096302,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,30,3,65.30650999,5.544316952,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,19,15,326.5325499,6.900230273,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,16,2,43.53767332,0.547328822,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,24,12,261.2260399,11.2239337,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,22,43,936.0599765,30.86408913,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,28,2,43.53767332,2.993530619,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,18,8,174.1506933,3.124521422,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,25,3,65.30650999,3.177603639,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,29,1,21.76883666,1.666159001,DAN2,2011,12
GNSIntOT3/DAN2/2011/12,GNSIntOT3,Ammodytidae,125516,21,23,500.6832432,14.33277248,DAN2,2011,12
GNSIntOT3/DAN2/2011/13,GNSIntOT3,Ammodytidae,125516,23,1,12.38697563,0.467549976,DAN2,2011,13
GNSIntOT3/DAN2/2011/13,GNSIntOT3,Ammodytidae,125516,24,1,12.38697563,0.532223332,DAN2,2011,13
GNSIntOT3/DAN2/2011/13,GNSIntOT3,Ammodytidae,125516,26,1,12.38697563,0.679274242,DAN2,2011,13
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,23,1,13.37913342,0.504999259,DAN2,2011,15
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,24,4,53.5165337,2.299410987,DAN2,2011,15
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,17,4,53.5165337,0.807823844,DAN2,2011,15
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,26,2,26.75826685,1.467363945,DAN2,2011,15
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,28,3,40.13740027,2.7597372,DAN2,2011,15
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,16,11,147.1704677,1.850136503,DAN2,2011,15
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,29,3,40.13740027,3.072065439,DAN2,2011,15
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,27,2,26.75826685,1.646457146,DAN2,2011,15
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,15,8,107.0330674,1.107865388,DAN2,2011,15
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,14,1,13.37913342,0.112551498,DAN2,2011,15
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,25,2,26.75826685,1.301970755,DAN2,2011,15
GNSIntOT3/DAN2/2011/15,GNSIntOT3,Ammodytidae,125516,30,1,13.37913342,1.135846277,DAN2,2011,15
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,7,1,14.9274781,0.016173568,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,20,25,373.1869524,9.212699388,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,6,1,14.9274781,0.010365569,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,22,5,74.63739049,2.460969522,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,28,10,149.274781,10.26372319,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,23,5,74.63739049,2.817209879,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,5,5,74.63739049,0.03083253,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,17,84,1253.90816,18.9275508,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,15,20,298.5495619,3.090191979,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,18,94,1403.182941,25.17518062,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,19,30,447.8243429,9.463347801,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,24,15,223.9121715,9.620692366,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,21,5,74.63739049,2.136601835,DAN2,2011,16
GNSIntOT3/DAN2/2011/16,GNSIntOT3,Ammodytidae,125516,16,35,522.4617334,6.568067221,DAN2,2011,16
GNSIntOT3/END/2011/16,GNSIntOT3,Ammodytidae,125516,27,1,14.48309822,0.891156393,END,2011,16
GNSIntOT3/END/2011/16,GNSIntOT3,Ammodytidae,125516,28,1,14.48309822,0.995817982,END,2011,16
GNSIntOT3/END/2011/16,GNSIntOT3,Ammodytidae,125516,21,1,14.48309822,0.414599359,END,2011,16
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,15,13,203.1189678,2.102420117,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,20,5,78.12267991,1.928579659,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,17,42,656.2305113,9.905698625,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,24,1,15.62453598,0.671329535,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,21,2,31.24907197,0.894549288,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,16,34,531.2342234,6.678349564,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,27,2,31.24907197,1.922779908,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,29,2,31.24907197,2.391764124,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,25,1,15.62453598,0.760239406,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,19,8,124.9962879,2.641400282,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,14,4,62.49814393,0.525763479,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,22,1,15.62453598,0.515177535,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,18,27,421.8624715,7.568837681,DAN2,2011,17
GNSIntOT3/DAN2/2011/17,GNSIntOT3,Ammodytidae,125516,23,3,46.87360795,1.769257882,DAN2,2011,17
GNSIntOT3/DAN2/2011/18,GNSIntOT3,Ammodytidae,125516,12,35,499.0000612,2.646240771,DAN2,2011,18
GNSIntOT3/DAN2/2011/18,GNSIntOT3,Ammodytidae,125516,16,1,14.25714461,0.179232044,DAN2,2011,18
GNSIntOT3/DAN2/2011/18,GNSIntOT3,Ammodytidae,125516,11,69,983.7429779,4.025592067,DAN2,2011,18
GNSIntOT3/DAN2/2011/18,GNSIntOT3,Ammodytidae,125516,15,1,14.25714461,0.147571189,DAN2,2011,18
GNSIntOT3/DAN2/2011/18,GNSIntOT3,Ammodytidae,125516,6,35,499.0000612,0.346503259,DAN2,2011,18
GNSIntOT3/DAN2/2011/18,GNSIntOT3,Ammodytidae,125516,8,1485,21171.85974,33.85102917,DAN2,2011,18
GNSIntOT3/DAN2/2011/18,GNSIntOT3,Ammodytidae,125516,9,380,5417.714951,12.24064378,DAN2,2011,18
GNSIntOT3/DAN2/2011/18,GNSIntOT3,Ammodytidae,125516,17,35,499.0000612,7.532329167,DAN2,2011,18
GNSIntOT3/DAN2/2011/18,GNSIntOT3,Ammodytidae,125516,7,967,13786.65884,14.93751784,DAN2,2011,18
GNSIntOT3/DAN2/2011/18,GNSIntOT3,Ammodytidae,125516,10,35,499.0000612,1.538933812,DAN2,2011,18
GNSIntOT3/DAN2/2011/19,GNSIntOT3,Ammodytidae,125516,16,2,26.61429331,0.334578508,DAN2,2011,19
GNSIntOT3/DAN2/2011/19,GNSIntOT3,Ammodytidae,125516,20,1,13.30714665,0.328507578,DAN2,2011,19
GNSIntOT3/DAN2/2011/19,GNSIntOT3,Ammodytidae,125516,17,7,93.15002657,1.406085322,DAN2,2011,19
GNSIntOT3/DAN2/2011/19,GNSIntOT3,Ammodytidae,125516,18,18,239.5286397,4.297498632,DAN2,2011,19
GNSIntOT3/DAN2/2011/19,GNSIntOT3,Ammodytidae,125516,23,2,26.61429331,1.004564194,DAN2,2011,19
GNSIntOT3/DAN2/2011/19,GNSIntOT3,Ammodytidae,125516,22,4,53.22858661,1.755071131,DAN2,2011,19
GNSIntOT3/DAN2/2011/19,GNSIntOT3,Ammodytidae,125516,19,5,66.53573326,1.406021792,DAN2,2011,19
GNSIntOT3/DAN2/2011/19,GNSIntOT3,Ammodytidae,125516,21,4,53.22858661,1.523744266,DAN2,2011,19
GNSIntOT3/END/2011/24,GNSIntOT3,Ammodytidae,125516,14,1,16.63561352,0.139946525,END,2011,24
GNSIntOT3/DAN2/2011/26,GNSIntOT3,Ammodytidae,125516,19,50,763.2919153,16.12975485,DAN2,2011,26
GNSIntOT3/DAN2/2011/26,GNSIntOT3,Ammodytidae,125516,20,14,213.7217363,5.276052917,DAN2,2011,26
GNSIntOT3/DAN2/2011/26,GNSIntOT3,Ammodytidae,125516,21,5,76.32919153,2.185032054,DAN2,2011,26
GNSIntOT3/DAN2/2011/26,GNSIntOT3,Ammodytidae,125516,17,36,549.570179,8.295677316,DAN2,2011,26
GNSIntOT3/DAN2/2011/26,GNSIntOT3,Ammodytidae,125516,18,133,2030.356495,36.42760326,DAN2,2011,26
GNSIntOT3/DAN2/2011/26,GNSIntOT3,Ammodytidae,125516,22,2,30.53167661,1.006700865,DAN2,2011,26
GNSIntOT3/DAN2/2011/27,GNSIntOT3,Ammodytidae,125516,18,1,14.22485586,0.255214987,DAN2,2011,27
GNSIntOT3/DAN2/2011/28,GNSIntOT3,Ammodytidae,125516,9,1,13.80822152,0.031197935,DAN2,2011,28
GNSIntOT3/DAN2/2011/30,GNSIntOT3,Ammodytidae,125516,17,1,14.85859227,0.224288165,DAN2,2011,30
GNSIntOT3/SCO3/2011/30,GNSIntOT3,Ammodytidae,125516,30,1,15.42091384,1.309187002,SCO3,2011,30
GNSIntOT3/DAN2/2011/31,GNSIntOT3,Ammodytidae,125516,16,1,14.2372586,0.178982049,DAN2,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,32,22,300.3823048,31.06853669,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,31,8,109.229929,10.25159342,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,19,7,95.57618788,2.019699736,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,27,2,27.30748225,1.680250801,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,28,11,150.1911524,10.32673037,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,30,20,273.0748225,23.18319212,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,21,13,177.4986346,5.081151765,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,29,16,218.459858,16.72063898,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,17,3,40.96122338,0.618303366,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,33,4,54.6149645,6.206917209,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,18,2,27.30748225,0.489936685,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,22,10,136.5374113,4.50195814,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,20,11,150.1911524,3.707701806,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,35,1,13.65374113,1.858272995,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,24,2,27.30748225,1.173303284,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,26,1,13.65374113,0.748740849,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,34,1,13.65374113,1.70031804,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,15,1,13.65374113,0.141325551,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,23,4,54.6149645,2.061457623,SCO3,2011,31
GNSIntOT3/SCO3/2011/31,GNSIntOT3,Ammodytidae,125516,36,2,27.30748225,4.051791377,SCO3,2011,31
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,20,538,8131.724894,200.7442556,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,14,745,11260.47406,94.72834953,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,19,1158,17502.85767,369.8674096,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,15,5466,82617.11575,855.1436041,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,17,6051,91459.23296,1380.563053,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,22,51,770.8512446,25.41677042,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,18,3444,52055.13111,933.9461659,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,21,164,2478.815767,70.95963941,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,23,13,196.4914937,7.41662823,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,13,497,7512.020952,50.60544284,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,16,9728,147036.0962,1848.447268,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,24,38,574.3597509,24.67815141,DAN2,2011,34
GNSIntOT3/DAN2/2011/34,GNSIntOT3,Ammodytidae,125516,26,13,196.4914937,10.77515726,DAN2,2011,34
GNSIntOT3/DAN2/2011/36,GNSIntOT3,Ammodytidae,125516,17,2,28.34214804,0.427820365,DAN2,2011,36
GNSIntOT3/DAN2/2011/36,GNSIntOT3,Ammodytidae,125516,23,1,14.17107402,0.534891285,DAN2,2011,36
GNSIntOT3/DAN2/2011/36,GNSIntOT3,Ammodytidae,125516,15,2,28.34214804,0.2933606,DAN2,2011,36
GNSIntOT3/DAN2/2011/36,GNSIntOT3,Ammodytidae,125516,28,1,14.17107402,0.974364056,DAN2,2011,36
GNSIntOT3/SCO3/2011/37,GNSIntOT3,Ammodytidae,125516,29,3,51.75983437,3.961631725,SCO3,2011,37
GNSIntOT3/SCO3/2011/37,GNSIntOT3,Ammodytidae,125516,31,2,34.50655625,3.23855548,SCO3,2011,37
GNSIntOT3/SCO3/2011/37,GNSIntOT3,Ammodytidae,125516,27,1,17.25327812,1.061607735,SCO3,2011,37
GNSIntOT3/SCO3/2011/37,GNSIntOT3,Ammodytidae,125516,32,2,34.50655625,3.569012528,SCO3,2011,37
GNSIntOT3/SCO3/2011/37,GNSIntOT3,Ammodytidae,125516,30,1,17.25327812,1.464748957,SCO3,2011,37
GNSIntOT3/SCO3/2011/37,GNSIntOT3,Ammodytidae,125516,35,1,17.25327812,2.348169671,SCO3,2011,37
GNSIntOT3/SCO3/2011/37,GNSIntOT3,Ammodytidae,125516,28,3,51.75983437,3.558863788,SCO3,2011,37
GNSIntOT3/SCO3/2011/37,GNSIntOT3,Ammodytidae,125516,20,1,17.25327812,0.425923961,SCO3,2011,37
GNSIntOT3/END/2011/38,GNSIntOT3,Ammodytidae,125516,21,1,15.91393743,0.455559173,END,2011,38
GNSIntOT3/END/2011/42,GNSIntOT3,Ammodytidae,125516,21,153,2585.463947,74.01259579,END,2011,42
GNSIntOT3/END/2011/42,GNSIntOT3,Ammodytidae,125516,20,120,2027.814861,50.05975853,END,2011,42
GNSIntOT3/END/2011/42,GNSIntOT3,Ammodytidae,125516,22,83,1402.571945,46.24608104,END,2011,42
GNSIntOT3/END/2011/42,GNSIntOT3,Ammodytidae,125516,23,37,625.2429153,23.59997458,END,2011,42
GNSIntOT3/END/2011/42,GNSIntOT3,Ammodytidae,125516,19,87,1470.165774,31.06729293,END,2011,42
GNSIntOT3/END/2011/42,GNSIntOT3,Ammodytidae,125516,18,4,67.59382868,1.212733419,END,2011,42
GNSIntOT3/END/2011/42,GNSIntOT3,Ammodytidae,125516,26,4,67.59382868,3.706695492,END,2011,42
GNSIntOT3/DAN2/2011/44,GNSIntOT3,Ammodytidae,125516,6,1,13.54100592,0.00940281,DAN2,2011,44
GNSIntOT3/DAN2/2011/44,GNSIntOT3,Ammodytidae,125516,20,1,13.54100592,0.334280757,DAN2,2011,44
GNSIntOT3/END/2011/45,GNSIntOT3,Ammodytidae,125516,17,6,106.8680536,1.61315683,END,2011,45
